topic,similarity,nouns,probabilities
150,0.06097560636391377,"['店員', 'Uber Eats', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.8952886, 0.020977313, 4.0949794e-06, 4.0949794e-06, 4.0949794e-06, 4.0949794e-06, 4.0949794e-06, 4.0949794e-06, 4.0949794e-06, 4.0949794e-06]"
181,0.06080513331284214,"['場所', 'どうしたらいいの', '手前', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.8565988, 0.06449765, 0.06157919, 8.4728674e-07, 8.4728674e-07, 8.4728674e-07, 8.4728674e-07, 8.4728674e-07, 8.4728674e-07, 8.4728674e-07]"
118,0.060749149274422785,"['理由', 'CM', 'お姉ちゃん', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.50283, 0.40578878, 0.072192796, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07]"
59,0.06065204159884453,"['ツッコミ', '業界', '基本的', 'ねた', 'スペック', '田曽', '毛穴', '総額', '元君', 'CPU']","[0.43914247, 0.29350564, 0.17010346, 0.06773695, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06]"
164,0.06059793100307146,"['いち', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.8961326, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06]"
103,0.06055402578349402,"['現地', 'タレント', 'それはちょっと', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.45214698, 0.32674542, 0.1762625, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06]"
87,0.06053444849780186,"['タイ', 'エックス', '受け', '手のひら', '会議室', '毛穴', '鉄の女', '生理', '田曽', '総額']","[0.74245715, 0.099061824, 0.052042153, 0.042187463, 0.014576651, 2.429672e-06, 2.429672e-06, 2.429672e-06, 2.429672e-06, 2.429672e-06]"
161,0.06040327372873305,"['カメ', 'プロジェクト', '右手', 'カスカス', '田曽', '毛穴', 'スペック', '総額', '仕事始め', 'CPU']","[0.5108498, 0.19776958, 0.18657443, 0.0064207823, 4.8119514e-06, 4.8119514e-06, 4.8119514e-06, 4.8119514e-06, 4.8119514e-06, 4.8119514e-06]"
23,0.06037321219025239,"['お金', '結果的', 'マインド', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.93062186, 0.032182284, 0.008100979, 1.4229394e-06, 1.4229394e-06, 1.4229394e-06, 1.4229394e-06, 1.4229394e-06, 1.4229394e-06, 1.4229394e-06]"
65,0.06034011151994604,"['大谷', 'モノマネ', '元君', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.77598554, 0.17874381, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06]"
55,0.06031501902033457,"['選手', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.98642063, 6.6406886e-07, 6.6406886e-07, 6.6406886e-07, 6.6406886e-07, 6.6406886e-07, 6.6406886e-07, 6.6406886e-07, 6.6406886e-07, 6.6406886e-07]"
37,0.060188556399060976,"['かね', 'ほんま', 'サクッ', '毛穴', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.85187155, 0.12166274, 0.0074444143, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07]"
28,0.06006163322518686,"['息子', 'サイト', '片っ端', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '元君']","[0.46729302, 0.45011467, 0.006022862, 3.7447699e-06, 3.7447699e-06, 3.7447699e-06, 3.7447699e-06, 3.7447699e-06, 3.7447699e-06, 3.7447699e-06]"
108,0.059896471854013776,"['映像', 'またね', '紅生姜', '毛穴', '生理', '元君', '鉄の女', 'スペック', 'ルンド', '総額']","[0.55463487, 0.38068852, 0.0014968925, 3.0899182e-06, 3.0899182e-06, 3.0899182e-06, 3.0899182e-06, 3.0899182e-06, 3.0899182e-06, 3.0899182e-06]"
2,0.059890265616073114,"['事前', '唯一', 'バスケ部', 'みち', 'スペック', '田曽', '毛穴', 'CPU', '総額', '争奪戦']","[0.3841698, 0.36540893, 0.20502469, 0.005524987, 1.9500942e-06, 1.9500942e-06, 1.9500942e-06, 1.9500942e-06, 1.9500942e-06, 1.9500942e-06]"
12,0.059801147706848565,"['動物', '好きなんだけど', 'ゴリ', 'リス', '鉄の女', '田曽', '生理', 'スペック', 'ルンド', '総額']","[0.53978044, 0.3107109, 0.062691346, 0.031901125, 2.685916e-06, 2.685916e-06, 2.685916e-06, 2.685916e-06, 2.685916e-06, 2.685916e-06]"
24,0.059676989250537604,"['ねこ', '真っ赤', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.94651896, 0.0021029816, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06]"
93,0.05952915953981004,"['おじさん', '好きだ', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.86044014, 0.1209835, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07]"
102,0.05943236204245868,"['情報', 'よろしくお願いします', '自信', '生理', '総額', 'スペック', '田曽', '鉄の女', '毛穴', 'CPU']","[0.4299598, 0.40720236, 0.14926891, 6.636141e-07, 6.636141e-07, 6.636141e-07, 6.636141e-07, 6.636141e-07, 6.636141e-07, 6.636141e-07]"
73,0.05940067039603767,"['写真', 'しん', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.59600276, 0.39228767, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07]"
67,0.059168331275677666,"['青春', '記事', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.95893985, 0.027607128, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07]"
104,0.059164409561424415,"['種類', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', '争奪戦']","[0.9382657, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06]"
89,0.05912200513981532,"['会社', '一曲', 'かわいいよ', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6145466, 0.32279113, 0.040588245, 1.0795776e-06, 1.0795776e-06, 1.0795776e-06, 1.0795776e-06, 1.0795776e-06, 1.0795776e-06, 1.0795776e-06]"
31,0.059104235149939024,"['人生', 'バカ', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.7706197, 0.20594752, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06]"
113,0.05908537184060333,"['素人', '子供たち', 'サメ', '毛穴', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.5099547, 0.40009943, 0.02347839, 3.2507205e-06, 3.2507205e-06, 3.2507205e-06, 3.2507205e-06, 3.2507205e-06, 3.2507205e-06, 3.2507205e-06]"
174,0.05876356516794249,"['立場', '廊下', 'きのこ', '元君', 'スペック', '田曽', '鉄の女', '毛穴', '生理', 'CPU']","[0.59847033, 0.22039865, 0.11177201, 3.3921349e-06, 3.3921349e-06, 3.3921349e-06, 3.3921349e-06, 3.3921349e-06, 3.3921349e-06, 3.3921349e-06]"
51,0.05867710020897561,"['マジで', '印象', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.81570643, 0.17836785, 2.89798e-07, 2.89798e-07, 2.89798e-07, 2.89798e-07, 2.89798e-07, 2.89798e-07, 2.89798e-07, 2.89798e-07]"
152,0.05867087306161669,"['テンション', '作品', '生理', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.5570497, 0.43394402, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07]"
99,0.05863008875258017,"['どん', 'ギリ', '通路', '真実', '毛穴', '生理', '田曽', '鉄の女', 'スペック', 'ルンド']","[0.64049006, 0.23794505, 0.042343218, 0.012390406, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06]"
133,0.058591321121739856,"['先生', 'テレビ', 'そば', '毛穴', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.49228087, 0.44822335, 0.051007252, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07]"
90,0.05851892573589299,"['たん', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.97864187, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06]"
43,0.05847919029478586,"['だし', '機会', '人数', '救い', 'ずっと前から好きでした。', '争奪戦', '総額', '田曽', 'トム', 'CPU']","[0.47244486, 0.3404108, 0.13454072, 0.027402217, 1.2325901e-06, 1.2325901e-06, 1.2325901e-06, 1.2325901e-06, 1.2325901e-06, 1.2325901e-06]"
41,0.05844783678745156,"['男の子', '高め', '様子', '醍醐味', '有田', '鉄の女', '田曽', '争奪戦', '総額', 'CPU']","[0.4811164, 0.22897711, 0.17912264, 0.052631013, 0.008812122, 2.4133342e-06, 2.4133342e-06, 2.4133342e-06, 2.4133342e-06, 2.4133342e-06]"
132,0.05837326242458622,"['リアクション', 'かなり', 'なのは', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.7378495, 0.1858942, 0.008847742, 3.2967616e-06, 3.2967616e-06, 3.2967616e-06, 3.2967616e-06, 3.2967616e-06, 3.2967616e-06, 3.2967616e-06]"
158,0.05832080207584809,"['メイン', '仙台', 'ニュアンス', '今すぐ', '玉ねぎ', '鉄の女', '毛穴', '田曽', 'スペック', '仕事始め']","[0.38344407, 0.29019997, 0.13762578, 0.10199629, 0.04510575, 2.0361044e-06, 2.0361044e-06, 2.0361044e-06, 2.0361044e-06, 2.0361044e-06]"
34,0.05826500624504727,"['流れ', '仕事始め', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.9253423, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06]"
30,0.05811826796314975,"['ここに', '単位', 'キモい', 'ポイント', '争奪戦', 'ずっと前から好きでした。', 'CPU', 'スペック', 'トム', '鉄の女']","[0.7955188, 0.115752585, 0.036882278, 0.03598856, 7.75597e-07, 7.75597e-07, 7.75597e-07, 7.75597e-07, 7.75597e-07, 7.75597e-07]"
80,0.058060113966851,"['未来', 'ハッシュタグ', '博士', '元君', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.5487187, 0.41982284, 0.010472276, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06]"
109,0.05804661382738363,"['YouTube', '身長', '体重', '僕のこと', '鉄の女', '田曽', '総額', 'スペック', '争奪戦', 'CPU']","[0.8784336, 0.062614456, 0.026730193, 0.0077737537, 1.1957387e-06, 1.1957387e-06, 1.1957387e-06, 1.1957387e-06, 1.1957387e-06, 1.1957387e-06]"
188,0.0579011958294124,"['フリ', '永遠', '運動神経', '元君', '生理', '鉄の女', '毛穴', '田曽', 'ニスヤキ', 'スペック']","[0.52522147, 0.26753473, 0.081578545, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06]"
63,0.0578906049488702,"['冗談', 'ネズミ', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.76835597, 0.07979771, 7.425966e-06, 7.425966e-06, 7.425966e-06, 7.425966e-06, 7.425966e-06, 7.425966e-06, 7.425966e-06, 7.425966e-06]"
94,0.057642316097228405,"['同士', 'ふふ', '毛穴', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', 'トム']","[0.93123996, 0.04697811, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06]"
194,0.057618548067324596,"['ジャム', '需要', 'クオリティ', 'カン', 'なんとかなる', '生理', 'スペック', '田曽', 'ルンド', '鉄の女']","[0.45609197, 0.17602192, 0.17042296, 0.084860004, 0.05451295, 2.8412971e-06, 2.8412971e-06, 2.8412971e-06, 2.8412971e-06, 2.8412971e-06]"
185,0.05760349252329984,"['一緒に', '文字', '生き物', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.74627376, 0.20382826, 0.029801084, 9.828854e-07, 9.828854e-07, 9.828854e-07, 9.828854e-07, 9.828854e-07, 9.828854e-07, 9.828854e-07]"
70,0.0575617018362259,"['東京', 'ANN', '日本放送', '有楽町', '地獄', '田曽', '鉄の女', 'スペック', '争奪戦', 'CPU']","[0.40444368, 0.26727492, 0.21635967, 0.054096017, 0.0530214, 2.3498411e-07, 2.3498411e-07, 2.3498411e-07, 2.3498411e-07, 2.3498411e-07]"
128,0.05740903470141354,"['センチ', 'かいや', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', 'トム']","[0.9477776, 0.010409821, 2.044828e-06, 2.044828e-06, 2.044828e-06, 2.044828e-06, 2.044828e-06, 2.044828e-06, 2.044828e-06, 2.044828e-06]"
61,0.05722521579986047,"['ギャグ', 'カップル', 'エグ', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.8101786, 0.055989943, 0.026502922, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06]"
154,0.05718181942777334,"['気分', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.8803099, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06]"
159,0.057155980238177286,"['最高', 'いいね', 'お父さん', '町田', '田曽', '毛穴', '総額', '鉄の女', '仕事始め', 'スペック']","[0.44824207, 0.42614213, 0.09186318, 0.02273361, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07]"
129,0.05714230743997252,"['つけ', 'サビ', 'バイバイ', 'ピアス', '鉄の女', 'スペック', '毛穴', '生理', '田曽', '総額']","[0.3775576, 0.25895151, 0.18814524, 0.08953045, 4.197154e-06, 4.197154e-06, 4.197154e-06, 4.197154e-06, 4.197154e-06, 4.197154e-06]"
66,0.057129265431862496,"['自己紹介', '冒頭', '魅力', '毛穴', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.37667108, 0.30596742, 0.23319872, 4.11615e-06, 4.11615e-06, 4.11615e-06, 4.11615e-06, 4.11615e-06, 4.11615e-06, 4.11615e-06]"
170,0.05694663556335816,"['星野源', '話題', '時刻', 'アナちゃん', '鉄の女', '毛穴', '総額', '仕事始め', 'スペック', '田曽']","[0.54679465, 0.37836695, 0.033527967, 0.0026505673, 1.8908175e-06, 1.8908175e-06, 1.8908175e-06, 1.8908175e-06, 1.8908175e-06, 1.8908175e-06]"
84,0.05645226837276972,"['バズ', '一般', '完璧', 'アンチ', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '毛穴']","[0.47001857, 0.21942818, 0.13378865, 0.12973726, 2.3000878e-06, 2.3000878e-06, 2.3000878e-06, 2.3000878e-06, 2.3000878e-06, 2.3000878e-06]"
38,0.0561455621878162,"['直前', 'リスペクト', '面白', 'ジョジョ', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.43956956, 0.372609, 0.1045263, 0.037585195, 2.235638e-06, 2.235638e-06, 2.235638e-06, 2.235638e-06, 2.235638e-06, 2.235638e-06]"
57,0.05606992218945437,"['理想', '見え', '続き', '仕事始め', 'ニスヤキ', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.5008525, 0.2904593, 0.065750465, 6.99065e-06, 6.99065e-06, 6.99065e-06, 6.99065e-06, 6.99065e-06, 6.99065e-06, 6.99065e-06]"
155,0.05600696632701306,"['年前', '可能性', 'パン', '毛穴', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.4478303, 0.43210408, 0.11098794, 4.4396242e-07, 4.4396242e-07, 4.4396242e-07, 4.4396242e-07, 4.4396242e-07, 4.4396242e-07, 4.4396242e-07]"
86,0.05581093527676119,"['かさ', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.8939971, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06]"
7,0.05557134927067553,"['なんだろう', 'いいじゃない', '普通に', '出演者', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.8309299, 0.07676796, 0.0459219, 0.03840709, 3.8995424e-07, 3.8995424e-07, 3.8995424e-07, 3.8995424e-07, 3.8995424e-07, 3.8995424e-07]"
0,0.05550718913653221,"['年ぶり', '基準', '生理', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.9510518, 0.013945297, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06]"
21,0.05550711892943563,"['バス', 'アホ', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', 'CPU']","[0.6529011, 0.18598026, 7.879436e-06, 7.879436e-06, 7.879436e-06, 7.879436e-06, 7.879436e-06, 7.879436e-06, 7.879436e-06, 7.879436e-06]"
58,0.05532873956714011,"['遊び', '回目', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.5219008, 0.43789074, 1.966373e-06, 1.966373e-06, 1.966373e-06, 1.966373e-06, 1.966373e-06, 1.966373e-06, 1.966373e-06, 1.966373e-06]"
126,0.05521355825084319,"['芸人', '好きな人', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.73341066, 0.24360229, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06]"
54,0.05493850324385936,"['are', 'インパクト', 'ライバル', 'フワちゃん', '陽子', 'ルンド', '鉄の女', '毛穴', '生理', '元君']","[0.40461788, 0.19658154, 0.16405235, 0.09815663, 0.0033144457, 6.5188124e-06, 6.5188124e-06, 6.5188124e-06, 6.5188124e-06, 6.5188124e-06]"
144,0.054924332278075395,"['皆さん', '日本', 'ソウル', '毛穴', '生理', '田曽', '鉄の女', 'スペック', '仕事始め', '総額']","[0.70732445, 0.28322968, 0.0055206018, 1.919871e-07, 1.919871e-07, 1.919871e-07, 1.919871e-07, 1.919871e-07, 1.919871e-07, 1.919871e-07]"
198,0.054702226114880105,"['お笑い', '音楽番組', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.86656386, 0.08219918, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06]"
187,0.05465876323105715,"['ギャンブル', '吉本', '一年', '点差', '田曽', '総額', '毛穴', '仕事始め', 'スペック', 'CPU']","[0.32960936, 0.2824111, 0.24809232, 0.05524966, 4.1395692e-06, 4.1395692e-06, 4.1395692e-06, 4.1395692e-06, 4.1395692e-06, 4.1395692e-06]"
79,0.05454280368828177,"['恒例', 'ブチ', '自腹', '材料', '日朝', '鉄の女', 'CPU', '総額', 'スペック', '田曽']","[0.3132858, 0.24694028, 0.21136598, 0.11254521, 0.05737424, 2.8607699e-06, 2.8607699e-06, 2.8607699e-06, 2.8607699e-06, 2.8607699e-06]"
56,0.05397094381225578,"['都合', 'がん', 'ズル', 'わり', 'ルンド', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.6741707, 0.1197396, 0.08476477, 0.0022524274, 5.82375e-06, 5.82375e-06, 5.82375e-06, 5.82375e-06, 5.82375e-06, 5.82375e-06]"
8,0.05313161267678055,"['最悪', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.8551379, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06]"
115,0.05271985371076795,"['the', '何回', 'of', '毛穴', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '争奪戦']","[0.6383963, 0.3094061, 0.033625208, 9.0831617e-07, 9.0831617e-07, 9.0831617e-07, 9.0831617e-07, 9.0831617e-07, 9.0831617e-07, 9.0831617e-07]"
140,0.05241439483909762,"['相手', '仕事始め', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.9379821, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06]"
149,0.05198960709971996,"['何それ', '盛り上がり', '保険', 'アナ', '鉄の女', '生理', 'CPU', '総額', 'スペック', '田曽']","[0.5440872, 0.24611655, 0.07333414, 0.046883315, 4.3812374e-06, 4.3812374e-06, 4.3812374e-06, 4.3812374e-06, 4.3812374e-06, 4.3812374e-06]"
33,0.051689686027500556,"['こいつ', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'ルンド']","[0.95566595, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06]"
97,0.05168884137812877,"['月日', '楽しみ', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.56546086, 0.4266918, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07]"
35,0.051458755930743685,"['多分', 'この世', '上位', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.90235525, 0.053644795, 0.036863554, 3.4901183e-07, 3.4901183e-07, 3.4901183e-07, 3.4901183e-07, 3.4901183e-07, 3.4901183e-07, 3.4901183e-07]"
112,0.05055262042401544,"['気合', 'アノ', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6860869, 0.2442995, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06]"
95,0.04938439337073295,"['個人的', '偽物', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6071878, 0.22578643, 8.16832e-06, 8.16832e-06, 8.16832e-06, 8.16832e-06, 8.16832e-06, 8.16832e-06, 8.16832e-06, 8.16832e-06]"
195,0.049197749971776665,"['Tシャツ', '疲れ', '生理', 'ルンド', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.7485679, 0.21234347, 1.911614e-06, 1.911614e-06, 1.911614e-06, 1.911614e-06, 1.911614e-06, 1.911614e-06, 1.911614e-06, 1.911614e-06]"
171,0.04831385320445608,"['私服', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.8315797, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06]"
92,0.04813399458065958,"['皆様', '手首', '司会者', '生理', '総額', 'スペック', '田曽', '鉄の女', '毛穴', 'CPU']","[0.816107, 0.038740307, 0.0042852084, 6.8893946e-06, 6.8893946e-06, 6.8893946e-06, 6.8893946e-06, 6.8893946e-06, 6.8893946e-06, 6.8893946e-06]"
117,0.04791611940268135,"['足元', '伝統', 'キモ', '元君', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6166759, 0.07562898, 0.047886897, 1.2706425e-05, 1.2706425e-05, 1.2706425e-05, 1.2706425e-05, 1.2706425e-05, 1.2706425e-05, 1.2706425e-05]"
162,0.047857264848252895,"['あはは', '定番', 'やから', 'ビッグ', '生理', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴']","[0.6244001, 0.18611106, 0.119095095, 0.018170508, 2.5542067e-06, 2.5542067e-06, 2.5542067e-06, 2.5542067e-06, 2.5542067e-06, 2.5542067e-06]"
196,0.04742380456103728,"['どうでしょう', '劇場', '元君', 'ニスヤキ', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6223563, 0.25199005, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06]"
98,0.04729338228291959,"['じゃなくて', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', '仕事始め', 'CPU']","[0.97625023, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06]"
69,0.04724520099154158,"['パンパン', 'なんや', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.44472927, 0.39818028, 7.682431e-06, 7.682431e-06, 7.682431e-06, 7.682431e-06, 7.682431e-06, 7.682431e-06, 7.682431e-06, 7.682431e-06]"
85,0.04719647730062452,"['二つ', '炭酸', '手応え', '元君', 'スペック', '仕事始め', '田曽', '生理', 'ルンド', '鉄の女']","[0.5660324, 0.15001325, 0.05083518, 1.1401153e-05, 1.1401153e-05, 1.1401153e-05, 1.1401153e-05, 1.1401153e-05, 1.1401153e-05, 1.1401153e-05]"
199,0.04706857478952254,"['ボケ', '知らんけど', 'はち', 'カズ', '生理', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.68541676, 0.17064126, 0.06626245, 0.012572975, 3.1843228e-06, 3.1843228e-06, 3.1843228e-06, 3.1843228e-06, 3.1843228e-06, 3.1843228e-06]"
