topic,similarity,nouns,probabilities
79,0.05583140416848355,"['恒例', 'ブチ', '自腹', '材料', '日朝', '鉄の女', 'CPU', '総額', 'スペック', '田曽']","[0.3132858, 0.24694028, 0.21136598, 0.11254521, 0.05737424, 2.8607699e-06, 2.8607699e-06, 2.8607699e-06, 2.8607699e-06, 2.8607699e-06]"
14,0.055766919538741425,"['世代', '歴史', '生理', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.6254368, 0.33367038, 1.99984e-06, 1.99984e-06, 1.99984e-06, 1.99984e-06, 1.99984e-06, 1.99984e-06, 1.99984e-06, 1.99984e-06]"
159,0.055685161208127366,"['最高', 'いいね', 'お父さん', '町田', '田曽', '毛穴', '総額', '鉄の女', '仕事始め', 'スペック']","[0.44824207, 0.42614213, 0.09186318, 0.02273361, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07]"
103,0.05547537572047676,"['現地', 'タレント', 'それはちょっと', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.45214698, 0.32674542, 0.1762625, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06]"
38,0.055436452053485366,"['直前', 'リスペクト', '面白', 'ジョジョ', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.43956956, 0.372609, 0.1045263, 0.037585195, 2.235638e-06, 2.235638e-06, 2.235638e-06, 2.235638e-06, 2.235638e-06, 2.235638e-06]"
127,0.05542529435271785,"['周り', '大会', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.62968636, 0.33615535, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06]"
60,0.055362907393338975,"['漫才', 'いとこ', '世間', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.8133926, 0.119895734, 0.032528512, 1.6717946e-06, 1.6717946e-06, 1.6717946e-06, 1.6717946e-06, 1.6717946e-06, 1.6717946e-06, 1.6717946e-06]"
75,0.05535404805025913,"['ガチ', '人差し指', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', 'トム']","[0.90111834, 0.004288205, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06]"
188,0.055336600412152694,"['フリ', '永遠', '運動神経', '元君', '生理', '鉄の女', '毛穴', '田曽', 'ニスヤキ', 'スペック']","[0.52522147, 0.26753473, 0.081578545, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06]"
164,0.055279228576451275,"['いち', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.8961326, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06]"
